Date,Product_Category,Units_Sold,Unit_Price,Discount_Applied,Final_Price,Revenue,Marketing_Spend,Is_Weekend,Is_Holiday_Season,Macro_Economic_Index
2023-11-30,Skincare Bundle,265,150,0.2,120.0,31800.0,2500.0,0,1,95.33
2023-12-01,Eau de Parfum,171,120,0.2,96.0,16416.0,,0,1,95.42
2023-12-01,Eau de Toilette,107,85,0.2,68.0,7276.0,0.0,0,1,95.42
2023-12-01,Home Fragrance,32,45,0.2,36.0,1152.0,2500.0,0,1,95.42
2023-12-01,Skincare Bundle,130,150,0.2,120.0,15600.0,0.0,0,1,95.42
2023-12-02,Eau de Parfum,251,120,0.2,96.0,24096.0,0.0,1,1,95.51
2023-12-02,Eau de Toilette,196,85,0.2,68.0,13328.0,0.0,1,1,95.51
2023-12-02,Home Fragrance,188,45,0.2,36.0,6768.0,500.0,1,1,95.51
2023-12-02,Skincare Bundle,130,150,0.2,120.0,15600.0,1000.0,1,1,95.51
2023-12-03,Eau de Parfum,209,120,0.2,96.0,20064.0,1000.0,1,1,95.6
2023-12-03,Eau de Toilette,115,85,0.2,68.0,7820.0,0.0,1,1,95.6
2023-12-03,Home Fragrance,218,45,0.2,36.0,7848.0,0.0,1,1,95.6
2023-12-03,Skincare Bundle,45,150,0.2,120.0,5400.0,0.0,1,1,95.6
2023-12-04,Eau de Parfum,154,120,0.2,96.0,14784.0,0.0,0,1,95.69
2023-12-04,Eau de Toilette,102,85,0.2,68.0,6936.0,500.0,0,1,95.69
2023-12-04,Home Fragrance,213,45,0.2,36.0,7668.0,2500.0,0,1,95.69
2023-12-04,Skincare Bundle,96,150,0.2,120.0,11520.0,500.0,0,1,95.69
2023-12-05,Eau de Parfum,120,120,0.2,96.0,11520.0,500.0,0,1,95.78
2023-12-05,Eau de Toilette,120,85,0.2,68.0,8160.0,0.0,0,1,95.78
2023-12-05,Home Fragrance,132,45,0.2,36.0,4752.0,0.0,0,1,95.78
2023-12-05,Skincare Bundle,122,150,0.2,120.0,14640.0,0.0,0,1,95.78
2023-12-06,Eau de Parfum,157,120,0.2,96.0,15072.0,0.0,0,1,95.87
2023-12-06,Eau de Toilette,134,85,0.2,68.0,9112.0,0.0,0,1,95.87
2023-12-06,Home Fragrance,62,45,0.2,36.0,2232.0,500.0,0,1,95.87
2023-12-06,Skincare Bundle,77,150,0.2,120.0,9240.0,0.0,0,1,95.87
2023-12-07,Eau de Parfum,207,120,0.2,96.0,19872.0,1000.0,0,1,95.96
2023-12-07,Eau de Toilette,130,85,0.2,68.0,8840.0,500.0,0,1,95.96
2023-12-07,Home Fragrance,158,45,0.2,36.0,5688.0,0.0,0,1,95.96
2023-12-07,Skincare Bundle,170,150,0.2,120.0,20400.0,1000.0,0,1,95.96
2023-12-08,Eau de Parfum,125,120,0.2,96.0,12000.0,0.0,0,1,96.05
2023-12-08,Eau de Toilette,105,85,0.2,68.0,7140.0,500.0,0,1,96.05
2023-12-08,Home Fragrance,124,45,0.3,31.5,3906.0,0.0,0,1,96.05
2023-12-08,Skincare Bundle,106,150,0.2,120.0,12720.0,500.0,0,1,96.05
2023-12-09,Eau de Parfum,273,120,0.2,96.0,26208.0,1000.0,1,1,96.14
2023-12-09,Eau de Toilette,166,85,0.2,68.0,11288.0,0.0,1,1,96.14
2023-12-09,Home Fragrance,275,45,0.2,36.0,9900.0,1000.0,1,1,96.14
2023-12-09,Skincare Bundle,111,150,0.2,120.0,13320.0,0.0,1,1,96.14
2023-12-10,Eau de Parfum,91,120,0.2,96.0,8736.0,500.0,1,1,96.24
2023-12-10,Eau de Toilette,151,85,0.2,68.0,10268.0,1000.0,1,1,96.24
2023-12-10,Home Fragrance,189,45,0.2,36.0,6804.0,1000.0,1,1,96.24
2023-12-10,Skincare Bundle,140,150,0.2,120.0,16800.0,1000.0,1,1,96.24
2023-12-11,Eau de Parfum,211,120,0.2,96.0,20256.0,0.0,0,1,96.33
2023-12-11,Eau de Toilette,75,85,0.2,68.0,5100.0,0.0,0,1,96.33
2023-12-11,Home Fragrance,210,45,0.2,36.0,7560.0,0.0,0,1,96.33
2023-12-11,Skincare Bundle,133,150,0.2,120.0,15960.0,0.0,0,1,96.33
2023-12-12,Eau de Parfum,250,120,0.2,96.0,24000.0,500.0,0,1,96.42
2023-12-12,Eau de Toilette,45,85,0.2,68.0,3060.0,500.0,0,1,96.42
2023-12-12,Home Fragrance,191,45,0.2,36.0,6876.0,500.0,0,1,96.42
2023-12-12,Skincare Bundle,86,150,0.2,120.0,10320.0,500.0,0,1,96.42
2023-12-13,Eau de Parfum,150,120,0.2,96.0,14400.0,0.0,0,1,96.52
2023-12-13,Eau de Toilette,133,85,0.2,68.0,9044.0,0.0,0,1,96.52
2023-12-13,Home Fragrance,160,45,0.2,36.0,5760.0,0.0,0,1,96.52
2023-12-13,Skincare Bundle,117,150,0.2,120.0,14040.0,500.0,0,1,96.52
2023-12-14,Eau de Parfum,146,120,0.2,96.0,14016.0,2500.0,0,1,96.61
2023-12-14,Eau de Toilette,97,85,0.2,68.0,6596.0,0.0,0,1,96.61
2023-12-14,Home Fragrance,165,45,0.2,36.0,5940.0,0.0,0,1,96.61
2023-12-14,Skincare Bundle,125,150,0.2,120.0,15000.0,1000.0,0,1,96.61
2023-12-15,Eau de Parfum,132,120,0.2,96.0,12672.0,0.0,0,1,96.7
2023-12-15,Eau de Toilette,114,85,0.2,68.0,7752.0,1000.0,0,1,96.7
2023-12-15,Home Fragrance,245,45,0.2,36.0,8820.0,0.0,0,1,96.7
2023-12-15,Skincare Bundle,101,150,0.2,120.0,12120.0,0.0,0,1,96.7
2023-12-16,Eau de Parfum,277,120,0.2,96.0,26592.0,1000.0,1,1,96.8
2023-12-16,Eau de Toilette,179,85,0.2,68.0,12172.0,0.0,1,1,96.8
2023-12-16,Home Fragrance,295,45,0.2,36.0,10620.0,0.0,1,1,96.8
2023-12-16,Skincare Bundle,176,150,0.2,120.0,21120.0,0.0,1,1,96.8
2023-12-17,Eau de Parfum,253,120,0.2,96.0,24288.0,1000.0,1,1,96.89
2023-12-17,Eau de Toilette,153,85,0.2,68.0,10404.0,500.0,1,1,96.89
2023-12-17,Home Fragrance,204,45,0.2,36.0,7344.0,1000.0,1,1,96.89
2023-12-17,Skincare Bundle,157,150,0.2,120.0,18840.0,0.0,1,1,96.89
2023-12-18,Eau de Parfum,159,120,0.2,96.0,15264.0,,0,1,96.99
2023-12-18,Eau de Toilette,115,85,0.2,68.0,7820.0,500.0,0,1,96.99
2023-12-18,Home Fragrance,107,45,0.2,36.0,3852.0,1000.0,0,1,96.99
2023-12-18,Skincare Bundle,125,150,0.2,120.0,15000.0,0.0,0,1,96.99
2023-12-19,Eau de Parfum,89,120,0.2,96.0,8544.0,0.0,0,1,97.08
2023-12-19,Eau de Toilette,195,85,0.2,68.0,13260.0,1000.0,0,1,97.08
2023-12-19,Home Fragrance,109,45,0.2,36.0,3924.0,500.0,0,1,97.08
2023-12-19,Skincare Bundle,84,150,0.2,120.0,10080.0,500.0,0,1,97.08
2023-12-20,Eau de Parfum,170,120,0.2,96.0,16320.0,0.0,0,1,97.18
2023-12-20,Eau de Toilette,95,85,0.2,68.0,6460.0,1000.0,0,1,97.18
2023-12-20,Home Fragrance,176,45,0.2,36.0,6336.0,0.0,0,1,97.18
2023-12-20,Skincare Bundle,147,150,0.2,120.0,17640.0,500.0,0,1,97.18
2023-12-21,Eau de Parfum,122,120,0.2,96.0,11712.0,0.0,0,1,97.28
2023-12-21,Eau de Toilette,95,85,0.2,68.0,6460.0,0.0,0,1,97.28
2023-12-21,Home Fragrance,213,45,0.2,36.0,7668.0,0.0,0,1,97.28
2023-12-21,Skincare Bundle,84,150,0.2,120.0,10080.0,1000.0,0,1,97.28
2023-12-22,Eau de Parfum,157,120,0.2,96.0,15072.0,0.0,0,1,97.37
2023-12-22,Eau de Toilette,130,85,0.2,68.0,8840.0,0.0,0,1,97.37
2023-12-22,Home Fragrance,24,45,0.2,36.0,864.0,500.0,0,1,97.37
2023-12-22,Skincare Bundle,102,150,0.2,120.0,12240.0,1000.0,0,1,97.37
2023-12-23,Eau de Parfum,196,120,0.2,96.0,18816.0,0.0,1,1,97.47
2023-12-23,Eau de Toilette,93,85,0.2,68.0,6324.0,0.0,1,1,97.47
2023-12-23,Home Fragrance,245,45,0.2,36.0,8820.0,1000.0,1,1,97.47
2023-12-23,Skincare Bundle,173,150,0.2,120.0,20760.0,0.0,1,1,97.47
2023-12-24,Eau de Parfum,235,120,0.2,96.0,22560.0,0.0,1,1,97.57
2023-12-24,Eau de Toilette,147,85,0.2,68.0,9996.0,500.0,1,1,97.57
2023-12-24,Home Fragrance,225,45,0.2,36.0,8100.0,1000.0,1,1,97.57
2023-12-24,Skincare Bundle,51,150,0.2,120.0,6120.0,500.0,1,1,97.57
2023-12-25,Eau de Parfum,128,120,0.2,96.0,12288.0,0.0,0,1,97.66
2023-12-25,Eau de Toilette,50,85,0.2,68.0,3400.0,0.0,0,1,97.66
2023-12-25,Home Fragrance,129,45,0.2,36.0,4644.0,1000.0,0,1,97.66
2023-12-25,Skincare Bundle,124,150,0.2,120.0,14880.0,500.0,0,1,97.66
2023-12-26,Eau de Parfum,184,120,0.2,96.0,17664.0,1000.0,0,1,97.76
2023-12-26,Eau de Toilette,140,85,0.2,68.0,9520.0,1000.0,0,1,97.76
2023-12-26,Home Fragrance,139,45,0.2,36.0,5004.0,0.0,0,1,97.76
2023-12-26,Skincare Bundle,60,150,0.2,120.0,7200.0,0.0,0,1,97.76
2023-12-27,Eau de Parfum,171,120,0.2,96.0,16416.0,0.0,0,1,97.86
2023-12-27,Eau de Toilette,70,85,0.2,68.0,4760.0,0.0,0,1,97.86
2023-12-27,Home Fragrance,121,45,0.2,36.0,4356.0,0.0,0,1,97.86
2023-12-27,Skincare Bundle,118,150,0.2,120.0,14160.0,1000.0,0,1,97.86
2023-12-28,Eau de Parfum,176,120,0.2,96.0,16896.0,1000.0,0,1,97.96
2023-12-28,Eau de Toilette,156,85,0.2,68.0,10608.0,0.0,0,1,97.96
2023-12-28,Home Fragrance,168,45,0.2,36.0,6048.0,500.0,0,1,97.96
2023-12-28,Skincare Bundle,85,150,0.2,120.0,10200.0,0.0,0,1,97.96
2023-12-29,Eau de Parfum,164,120,0.2,96.0,15744.0,1000.0,0,1,98.05
2023-12-29,Eau de Toilette,97,85,0.2,68.0,6596.0,0.0,0,1,98.05
2023-12-29,Home Fragrance,215,45,0.2,36.0,7740.0,1000.0,0,1,98.05
2023-12-29,Skincare Bundle,76,150,0.2,120.0,9120.0,0.0,0,1,98.05
2023-12-30,Eau de Parfum,147,120,0.2,96.0,14112.0,0.0,1,1,98.15
2023-12-30,Eau de Toilette,93,85,0.2,68.0,6324.0,500.0,1,1,98.15
2023-12-30,Home Fragrance,189,45,0.2,36.0,6804.0,500.0,1,1,98.15
2023-12-30,Skincare Bundle,113,150,0.2,120.0,13560.0,0.0,1,1,98.15
2023-12-31,Eau de Parfum,257,120,0.2,96.0,24672.0,1000.0,1,1,98.25
2023-12-31,Eau de Toilette,120,85,0.2,68.0,8160.0,0.0,1,1,98.25
2023-12-31,Home Fragrance,190,45,0.2,36.0,6840.0,0.0,1,1,98.25
2023-12-31,Skincare Bundle,154,150,0.2,120.0,18480.0,0.0,1,1,98.25
2024-01-01,Eau de Parfum,52,120,0.0,120.0,6240.0,0.0,0,0,98.35
2024-01-01,Eau de Toilette,39,85,0.0,85.0,3315.0,0.0,0,0,98.35
2024-01-01,Home Fragrance,30,45,0.0,45.0,1350.0,0.0,0,0,98.35
2024-01-01,Skincare Bundle,27,150,0.0,150.0,4050.0,0.0,0,0,98.35
2024-01-02,Eau de Parfum,44,120,0.0,120.0,5280.0,0.0,0,0,98.45
2024-01-02,Eau de Toilette,55,85,0.0,85.0,4675.0,1000.0,0,0,98.45
2024-01-02,Home Fragrance,44,45,0.0,45.0,1980.0,0.0,0,0,98.45
2024-01-02,Skincare Bundle,149,150,0.0,150.0,22350.0,1000.0,0,0,98.45
2024-01-03,Eau de Parfum,87,120,0.0,120.0,10440.0,500.0,0,0,98.55
2024-01-03,Eau de Toilette,93,85,0.2,68.0,6324.0,1000.0,0,0,98.55
2024-01-03,Home Fragrance,65,45,0.0,45.0,2925.0,0.0,0,0,98.55
2024-01-03,Skincare Bundle,111,150,0.0,150.0,16650.0,500.0,0,0,98.55
2024-01-04,Eau de Parfum,57,120,0.0,120.0,6840.0,500.0,0,0,98.64
2024-01-04,Eau de Toilette,67,85,0.0,85.0,5695.0,0.0,0,0,98.64
2024-01-04,Home Fragrance,44,45,0.1,40.5,1782.0,0.0,0,0,98.64
2024-01-04,Skincare Bundle,79,150,0.2,120.0,9480.0,0.0,0,0,98.64
2024-01-05,Eau de Parfum,25,120,0.2,96.0,2400.0,0.0,0,0,98.74
2024-01-05,Eau de Toilette,28,85,0.0,85.0,2380.0,0.0,0,0,98.74
2024-01-05,Home Fragrance,43,45,0.1,40.5,1741.5,0.0,0,0,98.74
2024-01-05,Skincare Bundle,81,150,0.1,135.0,10935.0,0.0,0,0,98.74
2024-01-06,Eau de Parfum,53,120,0.1,108.0,5724.0,0.0,1,0,98.84
2024-01-06,Eau de Toilette,45,85,0.0,85.0,3825.0,0.0,1,0,98.84
2024-01-06,Home Fragrance,102,45,0.1,40.5,4131.0,0.0,1,0,98.84
2024-01-06,Skincare Bundle,142,150,0.0,150.0,21300.0,1000.0,1,0,98.84
2024-01-07,Eau de Parfum,83,120,0.1,108.0,8964.0,0.0,1,0,98.94
2024-01-07,Eau de Toilette,54,85,0.1,76.5,4131.0,0.0,1,0,98.94
2024-01-07,Home Fragrance,97,45,0.0,45.0,4365.0,0.0,1,0,98.94
2024-01-07,Skincare Bundle,97,150,0.0,150.0,14550.0,500.0,1,0,98.94
2024-01-08,Eau de Parfum,48,120,0.0,120.0,5760.0,0.0,0,0,99.04
2024-01-08,Eau de Toilette,37,85,0.0,85.0,3145.0,0.0,0,0,99.04
2024-01-08,Home Fragrance,49,45,0.0,45.0,2205.0,0.0,0,0,99.04
2024-01-08,Skincare Bundle,66,150,0.0,150.0,9900.0,0.0,0,0,99.04
2024-01-09,Eau de Parfum,55,120,0.2,96.0,5280.0,500.0,0,0,99.14
2024-01-09,Eau de Toilette,49,85,0.0,85.0,4165.0,500.0,0,0,99.14
2024-01-09,Home Fragrance,108,45,0.0,45.0,4860.0,2500.0,0,0,99.14
2024-01-09,Skincare Bundle,130,150,0.0,150.0,19500.0,0.0,0,0,99.14
2024-01-10,Eau de Parfum,34,120,0.3,84.0,2856.0,0.0,0,0,99.24
2024-01-10,Eau de Toilette,9,85,0.0,85.0,765.0,1000.0,0,0,99.24
2024-01-10,Home Fragrance,43,45,0.0,45.0,1935.0,0.0,0,0,99.24
2024-01-10,Skincare Bundle,66,150,0.1,135.0,8910.0,0.0,0,0,99.24
2024-01-11,Eau de Parfum,54,120,0.0,120.0,6480.0,1000.0,0,0,99.34
2024-01-11,Eau de Toilette,44,85,0.0,85.0,3740.0,0.0,0,0,99.34
2024-01-11,Home Fragrance,41,45,0.0,45.0,1845.0,0.0,0,0,99.34
2024-01-11,Skincare Bundle,79,150,0.0,150.0,11850.0,0.0,0,0,99.34
2024-01-12,Eau de Parfum,39,120,0.2,96.0,3744.0,0.0,0,0,99.44
2024-01-12,Eau de Toilette,61,85,0.0,85.0,5185.0,500.0,0,0,99.44
2024-01-12,Home Fragrance,34,45,0.0,45.0,1530.0,0.0,0,0,99.44
2024-01-12,Skincare Bundle,93,150,0.1,135.0,12555.0,1000.0,0,0,99.44
2024-01-13,Eau de Parfum,145,120,0.0,120.0,17400.0,2500.0,1,0,99.54
2024-01-13,Eau de Toilette,69,85,0.0,85.0,5865.0,1000.0,1,0,99.54
2024-01-13,Home Fragrance,63,45,0.0,45.0,2835.0,0.0,1,0,99.54
2024-01-13,Skincare Bundle,82,150,0.0,150.0,12300.0,0.0,1,0,99.54
2024-01-14,Eau de Parfum,47,120,0.0,120.0,5640.0,0.0,1,0,99.64
2024-01-14,Eau de Toilette,78,85,0.0,85.0,6630.0,0.0,1,0,99.64
2024-01-14,Home Fragrance,106,45,0.0,45.0,4770.0,1000.0,1,0,99.64
2024-01-14,Skincare Bundle,148,150,0.0,150.0,22200.0,0.0,1,0,99.64
2024-01-15,Eau de Parfum,78,120,0.0,120.0,9360.0,1000.0,0,0,99.74
2024-01-15,Eau de Toilette,38,85,0.0,85.0,3230.0,0.0,0,0,99.74
2024-01-15,Home Fragrance,65,45,0.3,31.5,2047.5,1000.0,0,0,99.74
2024-01-15,Skincare Bundle,71,150,0.0,150.0,10650.0,500.0,0,0,99.74
2024-01-16,Eau de Parfum,74,120,0.0,120.0,8880.0,1000.0,0,0,99.84
2024-01-16,Eau de Toilette,54,85,0.0,85.0,4590.0,0.0,0,0,99.84
2024-01-16,Home Fragrance,50,45,0.0,45.0,2250.0,500.0,0,0,99.84
2024-01-16,Skincare Bundle,100,150,0.1,135.0,13500.0,500.0,0,0,99.84
2024-01-17,Eau de Parfum,39,120,0.0,120.0,4680.0,500.0,0,0,99.94
2024-01-17,Eau de Toilette,24,85,0.1,76.5,1836.0,0.0,0,0,99.94
2024-01-17,Home Fragrance,80,45,0.1,40.5,3240.0,2500.0,0,0,99.94
2024-01-17,Skincare Bundle,116,150,0.1,135.0,15660.0,0.0,0,0,99.94
2024-01-18,Eau de Parfum,32,120,0.0,120.0,3840.0,0.0,0,0,100.04
2024-01-18,Eau de Toilette,37,85,0.0,85.0,3145.0,0.0,0,0,100.04
2024-01-18,Home Fragrance,68,45,0.0,45.0,3060.0,500.0,0,0,100.04
2024-01-18,Skincare Bundle,92,150,0.0,150.0,13800.0,0.0,0,0,100.04
2024-01-19,Eau de Parfum,57,120,0.3,84.0,4788.0,0.0,0,0,100.14
2024-01-19,Eau de Toilette,70,85,0.1,76.5,5355.0,1000.0,0,0,100.14
2024-01-19,Home Fragrance,68,45,0.0,45.0,3060.0,0.0,0,0,100.14
2024-01-19,Skincare Bundle,84,150,0.1,135.0,11340.0,1000.0,0,0,100.14
2024-01-20,Eau de Parfum,76,120,0.2,96.0,7296.0,0.0,1,0,100.24
2024-01-20,Eau de Toilette,63,85,0.0,85.0,5355.0,500.0,1,0,100.24
2024-01-20,Home Fragrance,94,45,0.2,36.0,3384.0,2500.0,1,0,100.24
2024-01-20,Skincare Bundle,54,150,0.2,120.0,6480.0,500.0,1,0,100.24
2024-01-21,Eau de Parfum,50,120,0.0,120.0,6000.0,0.0,1,0,100.34
2024-01-21,Eau de Toilette,99,85,0.0,85.0,8415.0,0.0,1,0,100.34
2024-01-21,Home Fragrance,64,45,0.1,40.5,2592.0,0.0,1,0,100.34
2024-01-21,Skincare Bundle,96,150,0.0,150.0,14400.0,1000.0,1,0,100.34
2024-01-22,Eau de Parfum,48,120,0.0,120.0,5760.0,0.0,0,0,100.44
2024-01-22,Eau de Toilette,72,85,0.3,59.5,4284.0,0.0,0,0,100.44
2024-01-22,Home Fragrance,44,45,0.0,45.0,1980.0,0.0,0,0,100.44
2024-01-22,Skincare Bundle,93,150,0.0,150.0,13950.0,0.0,0,0,100.44
2024-01-23,Eau de Parfum,46,120,0.0,120.0,5520.0,0.0,0,0,100.54
2024-01-23,Eau de Toilette,63,85,0.2,68.0,4284.0,0.0,0,0,100.54
2024-01-23,Home Fragrance,49,45,0.0,45.0,2205.0,0.0,0,0,100.54
2024-01-23,Skincare Bundle,128,150,0.0,150.0,19200.0,0.0,0,0,100.54
2024-01-24,Eau de Parfum,58,120,0.0,120.0,6960.0,0.0,0,0,100.64
2024-01-24,Eau de Toilette,57,85,0.0,85.0,4845.0,0.0,0,0,100.64
2024-01-24,Home Fragrance,59,45,0.2,36.0,2124.0,0.0,0,0,100.64
2024-01-24,Skincare Bundle,100,150,0.1,135.0,13500.0,1000.0,0,0,100.64
2024-01-25,Eau de Parfum,40,120,0.1,108.0,4320.0,0.0,0,0,100.74
2024-01-25,Eau de Toilette,47,85,0.2,68.0,3196.0,0.0,0,0,100.74
2024-01-25,Home Fragrance,51,45,0.0,45.0,2295.0,0.0,0,0,100.74
2024-01-25,Skincare Bundle,82,150,0.1,135.0,11070.0,0.0,0,0,100.74
2024-01-26,Eau de Parfum,44,120,0.0,120.0,5280.0,500.0,0,0,100.84
2024-01-26,Eau de Toilette,40,85,0.0,85.0,3400.0,0.0,0,0,100.84
2024-01-26,Home Fragrance,52,45,0.3,31.5,1638.0,0.0,0,0,100.84
2024-01-26,Skincare Bundle,44,150,0.0,150.0,6600.0,500.0,0,0,100.84
2024-01-27,Eau de Parfum,87,120,0.0,120.0,10440.0,1000.0,1,0,100.94
2024-01-27,Eau de Toilette,80,85,0.0,85.0,6800.0,0.0,1,0,100.94
2024-01-27,Home Fragrance,74,45,0.0,45.0,3330.0,0.0,1,0,100.94
2024-01-27,Skincare Bundle,64,150,0.2,120.0,7680.0,500.0,1,0,100.94
2024-01-28,Eau de Parfum,92,120,0.0,120.0,11040.0,1000.0,1,0,101.04
2024-01-28,Eau de Toilette,31,85,0.2,68.0,2108.0,0.0,1,0,101.04
2024-01-28,Home Fragrance,94,45,0.1,40.5,3807.0,1000.0,1,0,101.04
2024-01-28,Skincare Bundle,150,150,0.0,150.0,22500.0,0.0,1,0,101.04
2024-01-29,Eau de Parfum,29,120,0.1,108.0,3132.0,0.0,0,0,101.14
2024-01-29,Eau de Toilette,61,85,0.0,85.0,5185.0,0.0,0,0,101.14
2024-01-29,Home Fragrance,69,45,0.1,40.5,2794.5,500.0,0,0,101.14
2024-01-29,Skincare Bundle,65,150,0.0,150.0,9750.0,0.0,0,0,101.14
2024-01-30,Eau de Parfum,57,120,0.0,120.0,6840.0,500.0,0,0,101.24
2024-01-30,Eau de Toilette,52,85,0.0,85.0,4420.0,0.0,0,0,101.24
2024-01-30,Home Fragrance,50,45,0.2,36.0,1800.0,500.0,0,0,101.24
2024-01-30,Skincare Bundle,46,150,0.0,150.0,6900.0,0.0,0,0,101.24
2024-01-31,Eau de Parfum,59,120,0.0,120.0,7080.0,1000.0,0,0,101.34
2024-01-31,Eau de Toilette,49,85,0.0,85.0,4165.0,1000.0,0,0,101.34
2024-01-31,Home Fragrance,38,45,0.0,45.0,1710.0,0.0,0,0,101.34
2024-01-31,Skincare Bundle,95,150,0.1,135.0,12825.0,0.0,0,0,101.34
2024-02-01,Eau de Parfum,160,120,0.2,96.0,15360.0,1000.0,0,1,101.44
2024-02-01,Eau de Toilette,61,85,0.2,68.0,4148.0,0.0,0,1,101.44
2024-02-01,Home Fragrance,119,45,0.2,36.0,4284.0,0.0,0,1,101.44
2024-02-01,Skincare Bundle,118,150,0.2,120.0,14160.0,0.0,0,1,101.44
2024-02-02,Eau de Parfum,57,120,0.2,96.0,5472.0,0.0,0,1,101.53
2024-02-02,Eau de Toilette,128,85,0.2,68.0,8704.0,500.0,0,1,101.53
2024-02-02,Home Fragrance,115,45,0.2,36.0,4140.0,0.0,0,1,101.53
2024-02-02,Skincare Bundle,149,150,0.2,120.0,17880.0,1000.0,0,1,101.53
2024-02-03,Eau de Parfum,169,120,0.2,96.0,16224.0,0.0,1,1,101.63
2024-02-03,Eau de Toilette,166,85,0.2,68.0,11288.0,0.0,1,1,101.63
2024-02-03,Home Fragrance,101,45,0.2,36.0,3636.0,0.0,1,1,101.63
2024-02-03,Skincare Bundle,180,150,0.2,120.0,21600.0,0.0,1,1,101.63
2024-02-04,Eau de Parfum,124,120,0.2,96.0,11904.0,500.0,1,1,101.73
2024-02-04,Eau de Toilette,166,85,0.2,68.0,11288.0,0.0,1,1,101.73
2024-02-04,Home Fragrance,138,45,0.2,36.0,4968.0,500.0,1,1,101.73
2024-02-04,Skincare Bundle,147,150,0.2,120.0,17640.0,1000.0,1,1,101.73
2024-02-05,Eau de Parfum,85,120,0.2,96.0,8160.0,0.0,0,1,101.83
2024-02-05,Eau de Toilette,166,85,0.2,68.0,11288.0,0.0,0,1,101.83
2024-02-05,Home Fragrance,57,45,0.2,36.0,2052.0,0.0,0,1,101.83
2024-02-05,Skincare Bundle,97,150,0.2,120.0,11640.0,0.0,0,1,101.83
2024-02-06,Eau de Parfum,152,120,0.2,96.0,14592.0,500.0,0,1,101.93
2024-02-06,Eau de Toilette,82,85,0.2,68.0,5576.0,0.0,0,1,101.93
2024-02-06,Home Fragrance,152,45,0.2,36.0,5472.0,1000.0,0,1,101.93
2024-02-06,Skincare Bundle,115,150,0.2,120.0,13800.0,500.0,0,1,101.93
2024-02-07,Eau de Parfum,220,120,0.2,96.0,21120.0,500.0,0,1,102.03
2024-02-07,Eau de Toilette,122,85,0.2,68.0,8296.0,500.0,0,1,102.03
2024-02-07,Home Fragrance,110,45,0.2,36.0,3960.0,,0,1,102.03
2024-02-07,Skincare Bundle,139,150,0.2,120.0,16680.0,1000.0,0,1,102.03
2024-02-08,Eau de Parfum,211,120,0.2,96.0,20256.0,0.0,0,1,102.12
2024-02-08,Eau de Toilette,117,85,0.2,68.0,7956.0,2500.0,0,1,102.12
2024-02-08,Home Fragrance,117,45,0.2,36.0,4212.0,500.0,0,1,102.12
2024-02-08,Skincare Bundle,78,150,0.2,120.0,9360.0,500.0,0,1,102.12
2024-02-09,Eau de Parfum,55,120,0.2,96.0,5280.0,0.0,0,1,102.22
2024-02-09,Eau de Toilette,129,85,0.2,68.0,8772.0,0.0,0,1,102.22
2024-02-09,Home Fragrance,73,45,0.2,36.0,2628.0,500.0,0,1,102.22
2024-02-09,Skincare Bundle,92,150,0.2,120.0,11040.0,1000.0,0,1,102.22
2024-02-10,Eau de Parfum,237,120,0.2,96.0,22752.0,0.0,1,1,102.32
2024-02-10,Eau de Toilette,90,85,0.2,68.0,6120.0,0.0,1,1,102.32
2024-02-10,Home Fragrance,142,45,0.2,36.0,5112.0,0.0,1,1,102.32
2024-02-10,Skincare Bundle,127,150,0.2,120.0,15240.0,0.0,1,1,102.32
2024-02-11,Eau de Parfum,214,120,0.2,96.0,20544.0,0.0,1,1,102.42
2024-02-11,Eau de Toilette,98,85,0.2,68.0,6664.0,500.0,1,1,102.42
2024-02-11,Home Fragrance,161,45,0.2,36.0,5796.0,0.0,1,1,102.42
2024-02-11,Skincare Bundle,174,150,0.2,120.0,20880.0,0.0,1,1,102.42
2024-02-12,Eau de Parfum,187,120,0.3,84.0,15708.0,0.0,0,1,102.51
2024-02-12,Eau de Toilette,111,85,0.2,68.0,7548.0,500.0,0,1,102.51
2024-02-12,Home Fragrance,90,45,0.2,36.0,3240.0,0.0,0,1,102.51
2024-02-12,Skincare Bundle,109,150,0.2,120.0,13080.0,0.0,0,1,102.51
2024-02-13,Eau de Parfum,137,120,0.2,96.0,13152.0,,0,1,102.61
2024-02-13,Eau de Toilette,94,85,0.2,68.0,6392.0,0.0,0,1,102.61
2024-02-13,Home Fragrance,60,45,0.3,31.5,1890.0,1000.0,0,1,102.61
2024-02-13,Skincare Bundle,62,150,0.2,120.0,7440.0,0.0,0,1,102.61
2024-02-14,Eau de Parfum,111,120,0.2,96.0,10656.0,0.0,0,1,102.71
2024-02-14,Eau de Toilette,72,85,0.2,68.0,4896.0,500.0,0,1,102.71
2024-02-14,Home Fragrance,121,45,0.2,36.0,4356.0,0.0,0,1,102.71
2024-02-14,Skincare Bundle,78,150,0.2,120.0,9360.0,0.0,0,1,102.71
2024-02-15,Eau de Parfum,79,120,0.1,108.0,8532.0,0.0,0,0,102.8
2024-02-15,Eau de Toilette,58,85,0.0,85.0,4930.0,0.0,0,0,102.8
2024-02-15,Home Fragrance,48,45,0.0,45.0,2160.0,1000.0,0,0,102.8
2024-02-15,Skincare Bundle,44,150,0.0,150.0,6600.0,1000.0,0,0,102.8
